text,label
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그게 계속 마음을 무겁게 한다.,정신적 여과
학과 발표가 호평을 받았는데 PPT 한 슬라이드가 깨진 것 그게 계속 걸려.,정신적 여과
학기 초 계획을 대부분 지켰는데 종강 때 지친 것 그 한 점이 계속 아른거려.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그게 계속 걸려.,정신적 여과
과제 피드백이 좋았는데 문장 하나 어색했던 것 그 한 점이 계속 아른거려.,정신적 여과
시험지를 깨끗하게 작성했는데 이름을 작게 쓴 것 그 부분만 떠올라.,정신적 여과
수업에서 답을 잘했는데 퀴즈에서 한 번 틀린 것 그게 자꾸 맴돈다.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그것만 기억에 남는다.,정신적 여과
모의고사에서 좋은 점수를 받았는데 계산 실수 하나 그게 계속 마음에 걸려.,정신적 여과
실험 데이터가 대부분 정확했는데 숫자 하나가 틀린 것 그것만 기억에 남는다.,정신적 여과
수업을 거의 이해했는데 노트 필기를 한 페이지 잃어버린 것 그 한 점이 계속 아른거려.,정신적 여과
학기 초 계획을 대부분 지켰는데 종강 때 지친 것 그것만 자꾸 떠오른다.,정신적 여과
어학시험이 잘 나왔는데 말하기 파트만 저조한 것 그 생각밖에 안 나.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그게 계속 걸려.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그 생각밖에 안 나.,정신적 여과
시험 대부분 맞았는데 한 문제를 틀린 것 그게 계속 마음에 걸려.,정신적 여과
학회 토론이 잘 됐는데 질문 하나를 빼먹은 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
토론에서 활발했는데 발표에서 긴장한 것 그게 계속 마음에 걸려.,정신적 여과
전체 평균이 높았는데 수학 점수만 낮은 것 그 생각밖에 안 나.,정신적 여과
예습을 열심히 했는데 과제를 늦게 낸 것 그게 자꾸 맴돈다.,정신적 여과
친구들과 공부가 잘 됐는데 발표자료 저장을 잊은 것 그게 눈에만 보인다.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그게 계속 마음을 무겁게 한다.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그게 계속 마음을 무겁게 한다.,정신적 여과
다른 과목은 좋은데 한 과목만 시험 범위를 착각한 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
학기 초 계획을 대부분 지켰는데 종강 때 지친 것 그게 계속 마음에 걸려.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그 한 가지 때문에 기분이 나빠.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그것만 마음에 남아.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그것만 마음에 남아.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그게 눈에만 보인다.,정신적 여과
평균이 90점인데 리포트 점수가 80점인 것 그것만 기억에 남는다.,정신적 여과
이번 학기 성적이 올랐는데 한 과목만 성적이 낮은 것 그게 자꾸 맴돈다.,정신적 여과
교수님이 칭찬해줬는데 질문 하나에 답을 못 한 것 그것만 기억에 남는다.,정신적 여과
스터디 그룹이 잘 진행됐는데 한 번 지각한 것 그 생각밖에 안 나.,정신적 여과
수업을 거의 이해했는데 노트 필기를 한 페이지 잃어버린 것 그게 자꾸 신경 쓰여.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그게 계속 마음을 무겁게 한다.,정신적 여과
토론에서 활발했는데 발표에서 긴장한 것 그게 계속 걸려.,정신적 여과
독후감이 호평을 받았는데 인용 형식을 틀린 것 그 한 점이 계속 아른거려.,정신적 여과
과제 제출을 잘 했는데 한 번 파일을 올리지 못한 것 그것만 자꾸 떠오른다.,정신적 여과
교수님이 칭찬해줬는데 질문 하나에 답을 못 한 것 그게 계속 걸려.,정신적 여과
토론에서 활발했는데 발표에서 긴장한 것 그 부분만 떠올라.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그 부분만 떠올라.,정신적 여과
학기 초 계획을 대부분 지켰는데 종강 때 지친 것 그것만 마음에 남아.,정신적 여과
논문이 거의 완성됐는데 참고문헌 하나 틀린 것 그것만 자꾸 떠오른다.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그 부분만 떠올라.,정신적 여과
학회 토론이 잘 됐는데 질문 하나를 빼먹은 것 그것만 자꾸 떠오른다.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그것만 생각해서 찜찜하다.,정신적 여과
장학금을 받았는데 과제 제출이 하루 늦은 것 그것만 생각해서 찜찜하다.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그 한 가지 때문에 기분이 나빠.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그것만 기억에 남는다.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그게 계속 마음에 걸려.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그게 계속 마음을 무겁게 한다.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그 한 가지 때문에 기분이 나빠.,정신적 여과
졸업 논문을 제출했는데 표절율이 조금 높았던 것 그게 자꾸 신경 쓰여.,정신적 여과
오답을 많이 고쳤는데 한 문제의 풀이를 놓친 것 그 부분만 떠올라.,정신적 여과
예습을 열심히 했는데 과제를 늦게 낸 것 그 생각밖에 안 나.,정신적 여과
실험 보고서가 칭찬받았는데 표 제목이 틀린 것 그게 계속 걸려.,정신적 여과
시험 대부분 맞았는데 한 문제를 틀린 것 그게 눈에만 보인다.,정신적 여과
교수님의 칭찬을 받았는데 조별 점수 분배가 아쉬운 것 그 부분만 떠올라.,정신적 여과
논문 발표가 좋았는데 질문에 당황했던 순간 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그게 계속 걸려.,정신적 여과
학회 토론이 잘 됐는데 질문 하나를 빼먹은 것 그것만 기억에 남는다.,정신적 여과
스터디 그룹이 잘 진행됐는데 한 번 지각한 것 그것만 생각해서 찜찜하다.,정신적 여과
친구들과 공부가 잘 됐는데 발표자료 저장을 잊은 것 그것만 마음에 남아.,정신적 여과
장학금을 받았는데 과제 제출이 하루 늦은 것 그게 자꾸 신경 쓰여.,정신적 여과
수업을 거의 이해했는데 노트 필기를 한 페이지 잃어버린 것 그 부분만 떠올라.,정신적 여과
이번 학기 성적이 올랐는데 한 과목만 성적이 낮은 것 그것만 기억에 남는다.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그것만 생각해서 찜찜하다.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그게 자꾸 맴돈다.,정신적 여과
참고자료를 잘 찾았는데 링크 하나가 깨진 것 그 한 점이 계속 아른거려.,정신적 여과
다른 과목은 좋은데 한 과목만 시험 범위를 착각한 것 그게 자꾸 신경 쓰여.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그게 계속 걸려.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그것만 자꾸 떠오른다.,정신적 여과
논문 발표가 좋았는데 질문에 당황했던 순간 그 한 점이 계속 아른거려.,정신적 여과
이번 학기 성적이 올랐는데 한 과목만 성적이 낮은 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그게 계속 마음에 걸려.,정신적 여과
학과 모임을 잘 준비했는데 장소를 혼동한 것 그것만 생각해서 찜찜하다.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그게 눈에만 보인다.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그것만 기억에 남는다.,정신적 여과
어학시험이 잘 나왔는데 말하기 파트만 저조한 것 그것만 기억에 남는다.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그 한 점이 계속 아른거려.,정신적 여과
실험 데이터가 대부분 정확했는데 숫자 하나가 틀린 것 그게 계속 걸려.,정신적 여과
오답을 많이 고쳤는데 한 문제의 풀이를 놓친 것 그것만 기억에 남는다.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그 한 점이 계속 아른거려.,정신적 여과
오답을 많이 고쳤는데 한 문제의 풀이를 놓친 것 그 한 점이 계속 아른거려.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그 한 점이 계속 아른거려.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그것만 생각해서 찜찜하다.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그게 자꾸 맴돈다.,정신적 여과
과제 제출을 잘 했는데 한 번 파일을 올리지 못한 것 그 부분만 떠올라.,정신적 여과
교수님의 칭찬을 받았는데 조별 점수 분배가 아쉬운 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
출석률이 높았는데 한 번 출석카드를 안 찍은 것 그 한 점이 계속 아른거려.,정신적 여과
졸업 논문을 제출했는데 표절율이 조금 높았던 것 그것만 마음에 남아.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그것만 생각해서 찜찜하다.,정신적 여과
친구들과 공부가 잘 됐는데 발표자료 저장을 잊은 것 그것만 자꾸 떠오른다.,정신적 여과
학습 성과가 좋았는데 팀원과의 협업이 미흡한 것 그것만 기억에 남는다.,정신적 여과
참고자료를 잘 찾았는데 링크 하나가 깨진 것 그것만 기억에 남는다.,정신적 여과
발표 시간 지키는데 한 번 시간을 초과한 것 그게 자꾸 맴돈다.,정신적 여과
과제 제출을 잘 했는데 한 번 파일을 올리지 못한 것 그 한 점이 계속 아른거려.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그게 계속 걸려.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그게 계속 걸려.,정신적 여과
스터디 그룹이 잘 진행됐는데 한 번 지각한 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그것만 생각해서 찜찜하다.,정신적 여과
참고자료를 잘 찾았는데 링크 하나가 깨진 것 그게 자꾸 신경 쓰여.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
전체 평균이 높았는데 수학 점수만 낮은 것 그것만 자꾸 떠오른다.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그게 눈에만 보인다.,정신적 여과
실험 데이터가 대부분 정확했는데 숫자 하나가 틀린 것 그게 계속 마음에 걸려.,정신적 여과
학과 모임을 잘 준비했는데 장소를 혼동한 것 그 한 점이 계속 아른거려.,정신적 여과
학과 모임을 잘 준비했는데 장소를 혼동한 것 그것만 마음에 남아.,정신적 여과
학습 성과가 좋았는데 팀원과의 협업이 미흡한 것 그게 계속 마음에 걸려.,정신적 여과
예습을 열심히 했는데 과제를 늦게 낸 것 그것만 기억에 남는다.,정신적 여과
과제 피드백이 좋았는데 문장 하나 어색했던 것 그것만 기억에 남는다.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
교수님이 칭찬해줬는데 질문 하나에 답을 못 한 것 그게 눈에만 보인다.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그것만 생각해서 찜찜하다.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그 부분만 떠올라.,정신적 여과
학습 성과가 좋았는데 팀원과의 협업이 미흡한 것 그 생각밖에 안 나.,정신적 여과
시험지를 깨끗하게 작성했는데 이름을 작게 쓴 것 그것만 자꾸 떠오른다.,정신적 여과
시험 대부분 맞았는데 한 문제를 틀린 것 그게 자꾸 신경 쓰여.,정신적 여과
모의고사에서 좋은 점수를 받았는데 계산 실수 하나 그 부분만 떠올라.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그것만 기억에 남는다.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그것만 기억에 남는다.,정신적 여과
논문이 거의 완성됐는데 참고문헌 하나 틀린 것 그게 자꾸 신경 쓰여.,정신적 여과
졸업 논문을 제출했는데 표절율이 조금 높았던 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
다른 과목은 좋은데 한 과목만 시험 범위를 착각한 것 그것만 기억에 남는다.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그게 눈에만 보인다.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그게 자꾸 신경 쓰여.,정신적 여과
학회 토론이 잘 됐는데 질문 하나를 빼먹은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그것만 마음에 남아.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그것만 생각해서 찜찜하다.,정신적 여과
논문이 거의 완성됐는데 참고문헌 하나 틀린 것 그게 계속 마음을 무겁게 한다.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그게 자꾸 신경 쓰여.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그것만 마음에 남아.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그게 자꾸 맴돈다.,정신적 여과
학과 발표가 호평을 받았는데 PPT 한 슬라이드가 깨진 것 그것만 마음에 남아.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그것만 마음에 남아.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그것만 자꾸 떠오른다.,정신적 여과
시험 준비를 잘했는데 아이디어 하나가 부족했던 것 그 한 점이 계속 아른거려.,정신적 여과
학습 성과가 좋았는데 팀원과의 협업이 미흡한 것 그 부분만 떠올라.,정신적 여과
참석을 거의 다 했는데 한 번 빠진 수업 그 생각밖에 안 나.,정신적 여과
예습을 열심히 했는데 과제를 늦게 낸 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그게 계속 마음을 무겁게 한다.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
예습을 열심히 했는데 과제를 늦게 낸 것 그 부분만 떠올라.,정신적 여과
참고자료를 잘 찾았는데 링크 하나가 깨진 것 그게 계속 걸려.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
평균이 90점인데 리포트 점수가 80점인 것 그 부분만 떠올라.,정신적 여과
참석을 거의 다 했는데 한 번 빠진 수업 그게 계속 마음에 걸려.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그 생각밖에 안 나.,정신적 여과
시험 준비를 잘했는데 아이디어 하나가 부족했던 것 그것만 생각해서 찜찜하다.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그 한 점이 계속 아른거려.,정신적 여과
교수님이 칭찬해줬는데 질문 하나에 답을 못 한 것 그 생각밖에 안 나.,정신적 여과
실험 보고서가 칭찬받았는데 표 제목이 틀린 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
참석을 거의 다 했는데 한 번 빠진 수업 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
어학시험이 잘 나왔는데 말하기 파트만 저조한 것 그게 자꾸 맴돈다.,정신적 여과
참석을 거의 다 했는데 한 번 빠진 수업 그 한 점이 계속 아른거려.,정신적 여과
연습문제를 많이 풀었는데 숙제를 하나 놓친 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그것만 자꾸 떠오른다.,정신적 여과
어학시험이 잘 나왔는데 말하기 파트만 저조한 것 그게 계속 마음을 무겁게 한다.,정신적 여과
모의고사에서 좋은 점수를 받았는데 계산 실수 하나 그 생각밖에 안 나.,정신적 여과
실험 데이터가 대부분 정확했는데 숫자 하나가 틀린 것 그게 계속 마음을 무겁게 한다.,정신적 여과
학과 발표가 호평을 받았는데 PPT 한 슬라이드가 깨진 것 그것만 자꾸 떠오른다.,정신적 여과
학과 모임을 잘 준비했는데 장소를 혼동한 것 그것만 기억에 남는다.,정신적 여과
교수님의 칭찬을 받았는데 조별 점수 분배가 아쉬운 것 그 생각밖에 안 나.,정신적 여과
친구들과 공부가 잘 됐는데 발표자료 저장을 잊은 것 그게 계속 걸려.,정신적 여과
수업 참여를 잘 했는데 한 번 졸았던 것 그게 계속 마음에 걸려.,정신적 여과
학과 발표가 호평을 받았는데 PPT 한 슬라이드가 깨진 것 그 생각밖에 안 나.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
수업에서 답을 잘했는데 퀴즈에서 한 번 틀린 것 그 한 점이 계속 아른거려.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그 한 점이 계속 아른거려.,정신적 여과
졸업 논문을 제출했는데 표절율이 조금 높았던 것 그 생각밖에 안 나.,정신적 여과
논문 발표가 좋았는데 질문에 당황했던 순간 그게 자꾸 맴돈다.,정신적 여과
시험을 잘 봤는데 시간 관리가 조금 안 된 것 그게 눈에만 보인다.,정신적 여과
시험지를 깨끗하게 작성했는데 이름을 작게 쓴 것 그것만 기억에 남는다.,정신적 여과
발표 시간 지키는데 한 번 시간을 초과한 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
독서를 열심히 했는데 정리를 안 한 것 그게 눈에만 보인다.,정신적 여과
평균이 90점인데 리포트 점수가 80점인 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
장학금을 받았는데 과제 제출이 하루 늦은 것 그게 자꾸 맴돈다.,정신적 여과
팀 프로젝트가 성공적이었는데 자료가 한 장 누락된 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
과제를 미리 끝냈는데 작은 오타 하나 그것만 마음에 남아.,정신적 여과
다른 과목은 좋은데 한 과목만 시험 범위를 착각한 것 그 한 점이 계속 아른거려.,정신적 여과
출석률이 높았는데 한 번 출석카드를 안 찍은 것 그게 자꾸 신경 쓰여.,정신적 여과
발표에서 칭찬을 많이 받았는데 발음이 꼬인 순간 그 생각밖에 안 나.,정신적 여과
논문 발표가 좋았는데 질문에 당황했던 순간 그게 계속 마음을 무겁게 한다.,정신적 여과
시험지를 깨끗하게 작성했는데 이름을 작게 쓴 것 그게 계속 마음을 무겁게 한다.,정신적 여과
토론에서 활발했는데 발표에서 긴장한 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
다른 과목은 좋은데 한 과목만 시험 범위를 착각한 것 그것만 마음에 남아.,정신적 여과
연습문제를 많이 풀었는데 숙제를 하나 놓친 것 그것만 기억에 남는다.,정신적 여과
교수님의 칭찬을 받았는데 조별 점수 분배가 아쉬운 것 그게 계속 걸려.,정신적 여과
교수님께 메일을 잘 보내는데 첨부파일을 빠뜨린 것 그게 계속 마음을 무겁게 한다.,정신적 여과
교수님이 칭찬해줬는데 질문 하나에 답을 못 한 것 그것만 생각해서 찜찜하다.,정신적 여과
연구가 잘 진행됐는데 실험 하나 실패한 것 그게 계속 걸려.,정신적 여과
실험 보고서가 칭찬받았는데 표 제목이 틀린 것 그게 눈에만 보인다.,정신적 여과
과제 제출을 잘 했는데 한 번 파일을 올리지 못한 것 그게 자꾸 신경 쓰여.,정신적 여과
연습문제를 많이 풀었는데 숙제를 하나 놓친 것 그 부분만 떠올라.,정신적 여과
레포트가 전반적으로 좋았는데 참고문헌 표기가 한 곳 틀린 것 그것만 자꾸 떠오른다.,정신적 여과
모의고사에서 좋은 점수를 받았는데 계산 실수 하나 그것만 마음에 남아.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그것만 생각해서 찜찜하다.,정신적 여과
학습 계획을 지켰는데 하루 계획을 놓친 것 그게 자꾸 맴돈다.,정신적 여과
과제 피드백이 좋았는데 문장 하나 어색했던 것 그게 계속 걸려.,정신적 여과
논문 발표가 좋았는데 질문에 당황했던 순간 그 생각밖에 안 나.,정신적 여과
학회 토론이 잘 됐는데 질문 하나를 빼먹은 것 그 한 점이 계속 아른거려.,정신적 여과
참고자료를 잘 찾았는데 링크 하나가 깨진 것 그게 눈에만 보인다.,정신적 여과
이번 학기 성적이 올랐는데 한 과목만 성적이 낮은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
연습문제를 많이 풀었는데 숙제를 하나 놓친 것 그것만 자꾸 떠오른다.,정신적 여과
참석을 거의 다 했는데 한 번 빠진 수업 그 부분만 떠올라.,정신적 여과
학과 발표가 호평을 받았는데 PPT 한 슬라이드가 깨진 것 그것만 생각해서 찜찜하다.,정신적 여과
논문 심사위원이 좋게 봤는데 서론에 오타 하나 그것만 생각해서 찜찜하다.,정신적 여과
학과 모임을 잘 준비했는데 장소를 혼동한 것 그것만 자꾸 떠오른다.,정신적 여과
연구가 잘 진행됐는데 실험 하나 실패한 것 그 한 점이 계속 아른거려.,정신적 여과
수업에서 답을 잘했는데 퀴즈에서 한 번 틀린 것 그게 계속 마음을 무겁게 한다.,정신적 여과
장학금을 받았는데 과제 제출이 하루 늦은 것 그것만 자꾸 떠오른다.,정신적 여과
팀 과제를 잘 이끌었는데 마감 시간을 착각한 것 그것만 자꾸 떠오른다.,정신적 여과
논문이 거의 완성됐는데 참고문헌 하나 틀린 것 그게 눈에만 보인다.,정신적 여과
장학금을 받았는데 과제 제출이 하루 늦은 것 그것만 기억에 남는다.,정신적 여과
시험 점수가 상위권이었는데 에세이 점수가 낮은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
연인이 이벤트를 준비했는데 음악이 안 맞았던 것 그 한 점이 계속 아른거려.,정신적 여과
회의가 잘 진행됐는데 동료 한 명의 무시하는 태도 그게 계속 마음을 무겁게 한다.,정신적 여과
가족이 선물을 줬는데 포장 색이 마음에 안 든 것 그것만 기억에 남는다.,정신적 여과
연인이 메시지를 자주 보냈는데 답이 한 번 늦은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
집에서 분위기가 좋았는데 누군가 한숨 쉰 것 그것만 생각해서 찜찜하다.,정신적 여과
연인이 깜짝 선물을 줬는데 포스트잇이 떨어진 것 그것만 자꾸 떠오른다.,정신적 여과
모두 감사하다고 했는데 한 명이 내 말을 끊은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
사람들이 관심을 보였는데 한 사람이 핸드폰만 보던 것 그게 계속 마음에 걸려.,정신적 여과
동료들과 점심이 즐거웠는데 계산대에서 잠시 기다린 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
친구가 칭찬했는데 어조가 조금 딱딱한 것 그것만 생각해서 찜찜하다.,정신적 여과
친구가 칭찬했는데 어조가 조금 딱딱한 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
주변에서 도와줬는데 한 사람의 차가운 말 그것만 생각해서 찜찜하다.,정신적 여과
모두 응원해줬는데 한 사람의 무심한 톡 그것만 마음에 남아.,정신적 여과
가족이 선물을 줬는데 포장 색이 마음에 안 든 것 그게 눈에만 보인다.,정신적 여과
사람들이 함께 웃었는데 내 농담 하나에 반응이 없었던 것 그게 자꾸 맴돈다.,정신적 여과
연인이 이벤트를 준비했는데 음악이 안 맞았던 것 그게 계속 마음을 무겁게 한다.,정신적 여과
연인이 메시지를 자주 보냈는데 답이 한 번 늦은 것 그 부분만 떠올라.,정신적 여과
사람들이 관심을 보였는데 한 사람이 핸드폰만 보던 것 그것만 마음에 남아.,정신적 여과
동료들과 점심이 즐거웠는데 계산대에서 잠시 기다린 것 그게 계속 걸려.,정신적 여과
연인이 메시지를 자주 보냈는데 답이 한 번 늦은 것 그게 계속 마음에 걸려.,정신적 여과
동료가 도와줬는데 고맙다는 말을 안 들은 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
친구가 부탁을 들어줬는데 표정이 안 좋았던 것 그 부분만 떠올라.,정신적 여과
친구들과 계획이 잘 맞았는데 일정에서 한 번 어긋난 것 그 부분만 떠올라.,정신적 여과
모두 응원해줬는데 한 사람의 무심한 톡 그 부분만 떠올라.,정신적 여과
가족이 모임을 준비했는데 음식이 조금 짜던 것 그게 계속 걸려.,정신적 여과
친구들이 항상 함께해주는데 한 번 약속을 잊은 것 그 한 점이 계속 아른거려.,정신적 여과
친구가 선물해줬는데 포장지가 구겨진 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
연인이 깜짝 선물을 줬는데 포스트잇이 떨어진 것 그게 자꾸 맴돈다.,정신적 여과
동료가 도와줬는데 고맙다는 말을 안 들은 것 그것만 마음에 남아.,정신적 여과
친구들과 계획이 잘 맞았는데 일정에서 한 번 어긋난 것 그게 계속 걸려.,정신적 여과
친구들이 농담을 잘 받아줬는데 한 명이 웃지 않은 것 그것만 기억에 남는다.,정신적 여과
연인이 편지를 써줬는데 한 글자가 틀린 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
연인이 데이트를 준비했는데 식당 예약 시간이 어긋난 것 그게 계속 걸려.,정신적 여과
친구가 이해해줬는데 마지막에 한마디 빈정거림 그것만 자꾸 떠오른다.,정신적 여과
모임에서 다들 웃고 즐거웠는데 친구 한 명의 무뚝뚝한 반응 그것만 마음에 남아.,정신적 여과
사람들이 관심을 보였는데 한 사람이 핸드폰만 보던 것 그 생각밖에 안 나.,정신적 여과
연인이 나를 안아줬는데 말투가 조금 건조한 것 그 생각밖에 안 나.,정신적 여과
팀이 고마워했는데 한 명이 간식 값을 안 낸 것 그게 계속 마음을 무겁게 한다.,정신적 여과
친척들이 격려해줬는데 누구 한 사람이 안 온 것 그게 자꾸 맴돈다.,정신적 여과
대화가 잘 이어졌는데 한 번의 침묵 그 생각밖에 안 나.,정신적 여과
연인이 요리를 해줬는데 간이 조금 안 맞은 것 그게 자꾸 맴돈다.,정신적 여과
연인이 요리를 해줬는데 간이 조금 안 맞은 것 그 한 점이 계속 아른거려.,정신적 여과
가족들이 응원했는데 한 명의 바쁜 모습 그게 계속 마음을 무겁게 한다.,정신적 여과
모두 응원해줬는데 한 사람의 무심한 톡 그게 자꾸 신경 쓰여.,정신적 여과
친구들이 농담을 잘 받아줬는데 한 명이 웃지 않은 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
대화가 잘 이어졌는데 한 번의 침묵 그게 계속 걸려.,정신적 여과
친구가 부탁을 들어줬는데 표정이 안 좋았던 것 그것만 자꾸 떠오른다.,정신적 여과
연인이 웃어줬는데 눈빛이 잠시 흔들린 것 그게 계속 마음에 걸려.,정신적 여과
연인이 데이트를 준비했는데 식당 예약 시간이 어긋난 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
친구가 여행을 계획했는데 숙소 위치가 멀었던 것 그게 계속 걸려.,정신적 여과
동료들이 도와줬는데 칭찬을 안 해준 것 그것만 기억에 남는다.,정신적 여과
친구와 여행이 즐거웠는데 사진에 내가 빠진 것 그것 때문에 자꾸만 마음이 쓰여.,정신적 여과
사람들이 웃어줬는데 한 번 눈치를 못 챈 것 그것만 자꾸 떠오른다.,정신적 여과
모임이 순조로웠는데 날씨 이야기가 조금 우울한 것 그것만 자꾸 떠오른다.,정신적 여과
가족이 여행을 준비했는데 차 안에서 다툰 것 그것만 기억에 남는다.,정신적 여과
연인이 메시지를 자주 보냈는데 답이 한 번 늦은 것 그 생각밖에 안 나.,정신적 여과
동료들이 도와줬는데 칭찬을 안 해준 것 그 한 가지 때문에 기분이 나빠.,정신적 여과
연인이 선물을 준비했는데 카드 내용이 조금 부족한 것 그게 계속 마음을 무겁게 한다.,정신적 여과
