text,label
어젯밤 마음이 가라앉는 날이 있어요.,비인지왜곡
오후 문서 정리 때문에 열심히 하고 있어요.,비인지왜곡
자료 정리를 하면서 집중이 잘 안 돼요.,비인지왜곡
지난주 연인과 영화를 보며 조금 속상했어요.,비인지왜곡
이제 앞으로 더 나은 습관을 만들고 싶어요.,비인지왜곡
주말 회의를 하다가 좀 지쳤어요.,비인지왜곡
아침 자료 조사를 하다가 신나요.,비인지왜곡
주말에는 저녁마다 산책을 하면서 마음을 정리해요.,비인지왜곡
요 며칠 메일 확인을 마치고 기대돼요.,비인지왜곡
가끔 다음 달에 있을 공연이 기대돼요.,비인지왜곡
저녁 연인과 영화를 보며 기분이 좋았어요.,비인지왜곡
주말에는 몸이 무거워요.,비인지왜곡
이번 주 마음이 들떠요.,비인지왜곡
다음 주 학회 발표를 하다가 호기심이 생겨요.,비인지왜곡
때때로 밤마다 여러 생각이 떠올라요.,비인지왜곡
요 며칠 회의를 마치고 조금 부담돼요.,비인지왜곡
야근을 하면서 피로가 쌓여요.,비인지왜곡
어젯밤 커피를 많이 마셔요.,비인지왜곡
지금 졸업을 앞두고 마음이 복잡해요.,비인지왜곡
문득 앞으로 더 성장하고 싶어요.,비인지왜곡
이번 주말 친구와 함께 운동하고 신기했어요.,비인지왜곡
어제 감정의 기복이 있어요.,비인지왜곡
스터디를 하면서 어려워요.,비인지왜곡
업무 계획을 하면서 집중이 잘 안 돼요.,비인지왜곡
최근에 곧 있을 일정을 정리하고 있어요.,비인지왜곡
이번 주 편지를 쓰는 게 재미있어요.,비인지왜곡
주말 친구와 전화를 길게 하면서 민망했어요.,비인지왜곡
오늘 동생과 게임을 하면서 즐거웠어요.,비인지왜곡
방금 동료와 산책하며 위로가 됐어요.,비인지왜곡
요즘 그림 그리기를 좋아해요.,비인지왜곡
오후 시험 때문에 긴장돼요.,비인지왜곡
아침 과외를 하다가 잘하고 싶어요.,비인지왜곡
문득 앞으로 어떤 모습일지 상상해요.,비인지왜곡
최근에 몸이 무거워요.,비인지왜곡
오후 자료 조사 때문에 힘들어요.,비인지왜곡
이번 학기 졸업 논문을 준비하느라 자신감이 생겨요.,비인지왜곡
오후 회의 준비를 준비하느라 조금 피곤해요.,비인지왜곡
이번 달 앞으로의 삶을 그려보고 있어요.,비인지왜곡
아침 과외를 끝내고 필요성을 느껴요.,비인지왜곡
때때로 아침에 일어나기 힘들어요.,비인지왜곡
가끔 다가오는 시험 때문에 긴장돼요.,비인지왜곡
문득 앞으로 일이 어떻게 될지 걱정되기도 해요.,비인지왜곡
오늘 친구가 찾아와서 차를 마시고 따뜻했어요.,비인지왜곡
이번 주말 친구를 만나서 유쾌했어요.,비인지왜곡
이번 주 동료와 소소한 이야기를 나누고 그리웠어요.,비인지왜곡
아침 친구가 찾아와서 차를 마시고 감사했어요.,비인지왜곡
요즘 몸이 무거워요.,비인지왜곡
아침 강의 준비를 끝내고 해내고 싶어요.,비인지왜곡
어젯밤 친구에게 선물을 받아서 감사했어요.,비인지왜곡
아침 간식 시간 때문에 긴장돼요.,비인지왜곡
저녁 출근을 하고 있어서 설레요.,비인지왜곡
지난주 간식 시간을 마치고 설레요.,비인지왜곡
방금 연인과 산책하면서 따뜻했어요.,비인지왜곡
오늘 걷는 게 좋아요.,비인지왜곡
오후 강의 노트를 하다가 마음이 불안해요.,비인지왜곡
어젯밤 친구에게 선물을 받아서 감동했어요.,비인지왜곡
때때로 저녁마다 산책을 하면서 마음을 정리해요.,비인지왜곡
요즘 많이 먹는 편이에요.,비인지왜곡
이번 주말 동료와 웃으면서 뿌듯했어요.,비인지왜곡
아침 팀원들과 술 한잔 하면서 묘하게 어색했어요.,비인지왜곡
오후 자료 공유 때문에 바빠요.,비인지왜곡
졸업 논문을 하면서 어려워요.,비인지왜곡
최근에 다음 주에 휴가를 쓸 예정이에요.,비인지왜곡
요즘 다가오는 회의에 대해 생각하고 있어요.,비인지왜곡
가끔 앞으로 어떤 선택을 해야 할지 생각 중이에요.,비인지왜곡
지금 다음 주에 휴가를 쓸 예정이에요.,비인지왜곡
주말 야근을 하다가 뿌듯해요.,비인지왜곡
최근에 커피를 많이 마셔요.,비인지왜곡
이번 학기 실습을 하고 있어서 재미있어요.,비인지왜곡
주말 조별 과제를 끝내고 피곤해요.,비인지왜곡
이번 주 참고서를 하고 있어서 준비가 필요해요.,비인지왜곡
오늘 다가오는 회의에 대해 생각하고 있어요.,비인지왜곡
다음 주 실험을 끝내고 편안해요.,비인지왜곡
아침마다 아침에 일어나기 힘들어요.,비인지왜곡
가끔 건강을 챙기려고 운동을 시작했어요.,비인지왜곡
요즘 들어 곧 있을 여행 짐을 챙겨야 해요.,비인지왜곡
아침마다 음악을 자주 들어요.,비인지왜곡
오늘 출근 때문에 조금 부담돼요.,비인지왜곡
최근에 집에 있는 시간이 많아요.,비인지왜곡
오후 전화 회의가 있어서 설레요.,비인지왜곡
프로젝트를 하면서 잘 안 풀려요.,비인지왜곡
가끔 집에 있는 시간이 많아요.,비인지왜곡
오늘 중간고사를 준비하느라 자신감이 생겨요.,비인지왜곡
오후 수강 신청을 하고 있어서 해내고 싶어요.,비인지왜곡
아침 친구와 약속을 잡고 마음이 편안해요.,비인지왜곡
요즘은 앞으로 어떤 도전을 할지 기대돼요.,비인지왜곡
이제 앞으로 배우고 싶은 것이 많아요.,비인지왜곡
지금 앞으로 해야 할 일이 많아요.,비인지왜곡
오늘 책 읽는 시간이 늘었어요.,비인지왜곡
이제 친구의 결혼식이 다가와서 기대돼요.,비인지왜곡
오늘 친구와 운동하면서 즐거웠어요.,비인지왜곡
이번 주 아무것도 하고 싶지 않아요.,비인지왜곡
방금 친구가 찾아와서 즐거웠어요.,비인지왜곡
오후 회의록 작성을 마치고 힘들어요.,비인지왜곡
오후 조별 과제를 끝내고 마음이 불안해요.,비인지왜곡
최근에 곧 있을 면접을 준비하고 있어요.,비인지왜곡
주말 친구가 찾아와서 차를 마시고 그리웠어요.,비인지왜곡
주말에는 걷는 게 좋아요.,비인지왜곡
아침마다 몸이 무거워요.,비인지왜곡
이번 달 곧 있을 여행이 설레요.,비인지왜곡
저녁 현장 실습을 하고 있어서 기대돼요.,비인지왜곡
요 며칠 점심 회의를 준비하느라 피로가 쌓여요.,비인지왜곡
어제 책 읽는 시간이 늘었어요.,비인지왜곡
문득 다음 학기에 어떤 수업을 들을지 고민이에요.,비인지왜곡
주말 메일 확인을 준비하느라 잘 안 풀려요.,비인지왜곡
지난주 참고서 때문에 해내고 싶어요.,비인지왜곡
오후 팀 미팅이 있어서 기대돼요.,비인지왜곡
어젯밤 아침에 일어나기 힘들어요.,비인지왜곡
이번 주 시험 공부를 하다가 필요성을 느껴요.,비인지왜곡
이번 학기 졸업 논문을 하고 있어서 지쳤어요.,비인지왜곡
주말 조별 과제를 끝내고 막막해요.,비인지왜곡
오늘 몸이 무거워요.,비인지왜곡
최근에 친구들에게 연락을 자주 해요.,비인지왜곡
오늘 친구의 결혼식이 다가와서 기대돼요.,비인지왜곡
최근에 앞으로 하고 싶은 일이 많아요.,비인지왜곡
어제 친구와 드라이브하면서 위로가 됐어요.,비인지왜곡
저녁 동료와 일 이야기를 하며 조금 속상했어요.,비인지왜곡
때때로 음악을 자주 들어요.,비인지왜곡
오후 회의록 작성을 하다가 긴장돼요.,비인지왜곡
오후 과제 제출을 준비하느라 막막해요.,비인지왜곡
아침 친구와 운동하면서 조금 서먹했어요.,비인지왜곡
저녁 프레젠테이션을 마치고 편안해요.,비인지왜곡
지난주 자료 공유를 하고 있어서 마음이 답답해요.,비인지왜곡
아침마다 커피를 많이 마셔요.,비인지왜곡
때때로 마음이 들떠요.,비인지왜곡
어제 건강을 챙기려고 운동을 시작했어요.,비인지왜곡
강의를 하면서 도움이 돼요.,비인지왜곡
오후 자료 정리가 있어서 바빠요.,비인지왜곡
아침 자료 조사를 하다가 설레요.,비인지왜곡
지난주 문서 정리 때문에 기대돼요.,비인지왜곡
오늘 집에 있는 시간이 많아요.,비인지왜곡
지금 곧 있을 대화를 준비하고 있어요.,비인지왜곡
시험을 하면서 재미있어요.,비인지왜곡
아침 동아리 모임에 나가서 감사했어요.,비인지왜곡
시험을 하면서 긴장돼요.,비인지왜곡
간식 시간을 하면서 조금 부담돼요.,비인지왜곡
최근에 아침에 일어나기 힘들어요.,비인지왜곡
오늘 강의 노트를 끝내고 잘하고 싶어요.,비인지왜곡
이번 주 자료 조사를 하다가 기대돼요.,비인지왜곡
어젯밤 친구와 사진을 찍으면서 뿌듯했어요.,비인지왜곡
어젯밤 동료와 커피를 마시며 마음이 편안해요.,비인지왜곡
오늘 연인과 요리를 하면서 위로가 됐어요.,비인지왜곡
아침 지인과 오랜만에 연락하고 약간 소외된 느낌이 들었어요.,비인지왜곡
이번 주 마음이 가라앉는 날이 있어요.,비인지왜곡
이번 주 친구와 쇼핑하면서 긴장됐어요.,비인지왜곡
요즘 앞으로 더 배우고 싶어요.,비인지왜곡
주말에는 기분이 울적해요.,비인지왜곡
아침 마감 때문에 뿌듯해요.,비인지왜곡
요즘은 이번 주말에 쉬고 싶어요.,비인지왜곡
문득 곧 있을 면접을 준비하고 있어요.,비인지왜곡
요즘은 앞으로 하고 싶은 일이 많아요.,비인지왜곡
이번 주 문서 정리 때문에 신나요.,비인지왜곡
어제 연인과 요리를 하면서 위로가 됐어요.,비인지왜곡
이번 주 밤마다 여러 생각이 떠올라요.,비인지왜곡
다음 주 졸업 논문 때문에 당황했어요.,비인지왜곡
지금 내일 친구와 영화를 볼 예정이에요.,비인지왜곡
저녁 과제 제출을 하고 있어서 막막해요.,비인지왜곡
이번 주 학회 발표를 준비하느라 새로워요.,비인지왜곡
아침 프레젠테이션을 마치고 스트레스를 느껴요.,비인지왜곡
이번 학기 캡스톤 디자인 때문에 준비가 필요해요.,비인지왜곡
이번 주 점심 회의를 마치고 설레요.,비인지왜곡
저녁 연구를 준비하느라 열심히 하고 있어요.,비인지왜곡
오늘 전화 회의를 준비하느라 힘들어요.,비인지왜곡
이번 주 요리를 하면서 시간을 보내요.,비인지왜곡
가끔 앞으로 하고 싶은 일이 많아요.,비인지왜곡
어젯밤 가족과 주말을 보내면서 행복했어요.,비인지왜곡
요 며칠 출근을 마치고 잘 안 풀려요.,비인지왜곡
주말에는 새로운 취미를 찾고 있어요.,비인지왜곡
이번 주 프로젝트 때문에 신나요.,비인지왜곡
이번 달 다음 달에 이사를 계획하고 있어요.,비인지왜곡
가끔 다음 달에 이사를 계획하고 있어요.,비인지왜곡
주말 회의 준비를 하고 있어서 조금 부담돼요.,비인지왜곡
어젯밤 예전 기억이 떠올라요.,비인지왜곡
오늘 친구에게 안부를 물으면서 조금 서먹했어요.,비인지왜곡
이번 주 팀 프로젝트를 끝내고 도움이 돼요.,비인지왜곡
지난주 간식 시간을 하고 있어서 스트레스를 느껴요.,비인지왜곡
때때로 그림 그리기를 좋아해요.,비인지왜곡
이번 달 졸업을 앞두고 마음이 복잡해요.,비인지왜곡
이번 주 수강 신청을 끝내고 막막해요.,비인지왜곡
주말 스터디를 준비하느라 마음이 불안해요.,비인지왜곡
아침마다 그림 그리기를 좋아해요.,비인지왜곡
주말 친구와 영화를 보면서 조금 서먹했어요.,비인지왜곡
요 며칠 출장을 하다가 신나요.,비인지왜곡
이제 다가올 변화를 준비하고 있어요.,비인지왜곡
지난주 친구의 생일을 챙기면서 다정하게 느껴졌어요.,비인지왜곡
저녁 토론 때문에 호기심이 생겨요.,비인지왜곡
지금 곧 있을 일정을 정리하고 있어요.,비인지왜곡
지난주 팀 협업을 마치고 잘 안 풀려요.,비인지왜곡
오늘 업무 때문에 마음이 가벼워요.,비인지왜곡
이번 주 생각이 많아서 잠이 잘 오지 않아요.,비인지왜곡
요즘 곧 있을 발표 준비를 하고 있어요.,비인지왜곡
아침마다 밥맛이 없어요.,비인지왜곡
다음 주 토론을 준비하느라 긴장돼요.,비인지왜곡
이번 주 보고서 때문에 기대돼요.,비인지왜곡
지난주 간식 시간 때문에 기대돼요.,비인지왜곡
오후 마감 때문에 기대돼요.,비인지왜곡
저녁 친구와 전화를 길게 하면서 신기했어요.,비인지왜곡
오늘 앞으로 더 배우고 싶어요.,비인지왜곡
아침 졸업 요건을 끝내고 준비가 필요해요.,비인지왜곡
문득 앞으로 어떤 도전을 할지 기대돼요.,비인지왜곡
요즘은 졸업 후에 진로를 고민하고 있어요.,비인지왜곡
저녁 가족과 주말을 보내면서 신기했어요.,비인지왜곡
이번 주 피로가 남아 있어요.,비인지왜곡
최근에 앞으로 더 나은 습관을 만들고 싶어요.,비인지왜곡
오늘 친구에게 전화하고 다정하게 느껴졌어요.,비인지왜곡
업무 계획을 하면서 기대돼요.,비인지왜곡
최근에 저녁마다 산책을 하면서 마음을 정리해요.,비인지왜곡
지난주 친구들과 여행 계획을 세우면서 긴장됐어요.,비인지왜곡
요즘 저녁마다 산책을 하면서 마음을 정리해요.,비인지왜곡
가끔 기분이 울적해요.,비인지왜곡
오후 자료 정리를 준비하느라 열심히 하고 있어요.,비인지왜곡
이번 주 출장을 준비하느라 조금 부담돼요.,비인지왜곡
저녁 연인과 영화를 보며 편안한 마음이 들었어요.,비인지왜곡
아침 과제 제출 때문에 잘하고 싶어요.,비인지왜곡
현장 실습을 하면서 새로워요.,비인지왜곡
요즘 새로운 취미를 찾고 있어요.,비인지왜곡
아침 동아리 모임에 나가서 위로가 됐어요.,비인지왜곡
오후 야근 때문에 마음이 답답해요.,비인지왜곡
오늘 졸업 요건을 하고 있어서 기대돼요.,비인지왜곡
오후 졸업 논문 때문에 필요성을 느껴요.,비인지왜곡
이번 주 사람들과 어울리면서 위로가 됐어요.,비인지왜곡
주말 과외를 하다가 집중이 잘 안 돼요.,비인지왜곡
요즘은 다음 달 여행을 설계하고 있어요.,비인지왜곡
요즘 다음 달에는 자신을 돌볼 시간을 가질 거예요.,비인지왜곡
요즘 밤마다 여러 생각이 떠올라요.,비인지왜곡
오늘 친구와 함께 운동하고 조금 서먹했어요.,비인지왜곡
다음 주 발표 때문에 설레요.,비인지왜곡
방금 동료에게 조언을 해주면서 조금 서먹했어요.,비인지왜곡
오늘 야근을 하고 있어서 좀 지쳤어요.,비인지왜곡
실험을 하면서 긴장돼요.,비인지왜곡
오늘 사람들과 어울리면서 묘하게 어색했어요.,비인지왜곡
이번 달 곧 있을 연휴를 기대하고 있어요.,비인지왜곡
지난주 동료와 산책하며 기분이 좋았어요.,비인지왜곡
아침 자료 조사를 마치고 집중이 잘 안 돼요.,비인지왜곡
저녁 지인과 점심을 약속하고 감동했어요.,비인지왜곡
요즘 집중이 잘 안 돼요.,비인지왜곡
아침 동아리 모임에 나가서 긴장됐어요.,비인지왜곡
최근에 앞으로 더 배우고 싶어요.,비인지왜곡
이번 주 토론을 준비하느라 피곤해요.,비인지왜곡
저녁 가족에게 안부를 전하고 다정하게 느껴졌어요.,비인지왜곡
아침 기말고사를 하고 있어서 긴장돼요.,비인지왜곡
오후 참고서 때문에 피곤해요.,비인지왜곡
이번 주 팀 프로젝트를 준비하느라 어려워요.,비인지왜곡
지난주 팀원들과 술 한잔 하면서 조금 속상했어요.,비인지왜곡
최근에 다음 달에 가족을 만나러 갈 예정이에요.,비인지왜곡
오늘 감정의 기복이 있어요.,비인지왜곡
오후 메일 확인이 있어서 설레요.,비인지왜곡
때때로 기분이 울적해요.,비인지왜곡
어제 친구가 고민을 털어놔서 신기했어요.,비인지왜곡
이번 주 동료와 웃으면서 민망했어요.,비인지왜곡
이번 주 동료와 산책하며 마음이 편안해요.,비인지왜곡
오늘 마감이 있어서 왠지 걱정돼요.,비인지왜곡
때때로 예전 기억이 떠올라요.,비인지왜곡
가끔 예전 기억이 떠올라요.,비인지왜곡
오후 공부를 준비하느라 집중이 잘 안 돼요.,비인지왜곡
문득 친구의 결혼식이 다가와서 기대돼요.,비인지왜곡
저녁 시험을 끝내고 자신감이 생겨요.,비인지왜곡
요즘 마음이 들떠요.,비인지왜곡
아침 회의 준비 때문에 마음이 답답해요.,비인지왜곡
오늘 졸업 논문 때문에 흥미로워요.,비인지왜곡
오후 세미나를 준비하느라 집중이 잘 안 돼요.,비인지왜곡
저녁 간식 시간이 있어서 피로가 쌓여요.,비인지왜곡
지난주 마감 때문에 긴장돼요.,비인지왜곡
지난주 연인에게 선물을 전하고 조금 서먹했어요.,비인지왜곡
주말에는 마음이 가라앉는 날이 있어요.,비인지왜곡
지난주 팀 프로젝트 때문에 막막해요.,비인지왜곡
이번 주 회의 준비가 있어서 신나요.,비인지왜곡
최근에 앞으로 어떤 모습일지 상상해요.,비인지왜곡
강의 준비를 하면서 도움이 돼요.,비인지왜곡
요즘은 앞으로 어떤 모습일지 상상해요.,비인지왜곡
요즘 들어 앞으로 더 배우고 싶어요.,비인지왜곡
요 며칠 출근을 하고 있어서 마음이 답답해요.,비인지왜곡
주말 학회 발표를 하고 있어서 자신감이 생겨요.,비인지왜곡
저녁 친구와 노래방에 가서 위로가 됐어요.,비인지왜곡
이제 곧 있을 발표가 설레요.,비인지왜곡
주말 과외를 하다가 부담돼요.,비인지왜곡
이번 학기 졸업 논문을 준비하느라 부담돼요.,비인지왜곡
저녁 팀원들과 술 한잔 하면서 감동했어요.,비인지왜곡
때때로 감정의 기복이 있어요.,비인지왜곡
아침마다 피로가 남아 있어요.,비인지왜곡
요즘 곧 있을 대화를 준비하고 있어요.,비인지왜곡
이번 학기 캡스톤 디자인을 끝내고 새로워요.,비인지왜곡
어제 친척과 연락하고 유쾌했어요.,비인지왜곡
오늘 메일 확인이 있어서 좀 지쳤어요.,비인지왜곡
요즘 들어 앞으로의 계획을 정리하고 있어요.,비인지왜곡
오늘 논문을 준비하느라 조금 지루해요.,비인지왜곡
요 며칠 프레젠테이션 때문에 묘하게 초조해요.,비인지왜곡
오늘 조별 과제 때문에 집중이 잘 안 돼요.,비인지왜곡
가끔 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
아침 새로운 사람을 만나서 설렸어요.,비인지왜곡
아침 프로젝트를 하고 있어서 좀 지쳤어요.,비인지왜곡
오늘 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
이번 주 전화 회의 때문에 피로가 쌓여요.,비인지왜곡
요즘 들어 장래에 어디서 살지 생각해봐요.,비인지왜곡
주말에는 친구들에게 연락을 자주 해요.,비인지왜곡
지난주 친구와 영화를 보면서 긴장됐어요.,비인지왜곡
지난주 논문을 하고 있어서 도움이 돼요.,비인지왜곡
가끔 집중이 잘 안 돼요.,비인지왜곡
어제 음악을 자주 들어요.,비인지왜곡
주말 참고서를 하다가 어려워요.,비인지왜곡
오늘 전화 회의를 마치고 집중이 잘 안 돼요.,비인지왜곡
최근에 예전 기억이 떠올라요.,비인지왜곡
최근에 감정의 기복이 있어요.,비인지왜곡
최근에 걷는 게 좋아요.,비인지왜곡
자료 정리를 하면서 기대돼요.,비인지왜곡
요 며칠 간식 시간 때문에 스트레스를 느껴요.,비인지왜곡
아침 메일 확인을 하고 있어서 설레요.,비인지왜곡
다음 주 학회 발표를 하고 있어서 당황했어요.,비인지왜곡
주말 친구와 쇼핑하면서 편안한 마음이 들었어요.,비인지왜곡
오늘 강의 준비를 하고 있어서 부담돼요.,비인지왜곡
오늘 동료와 일 이야기를 하며 편안한 마음이 들었어요.,비인지왜곡
가끔 다음 주말에 친구를 만날 계획이에요.,비인지왜곡
지난주 친척과 연락하고 조금 서먹했어요.,비인지왜곡
오늘 앞으로의 삶을 그려보고 있어요.,비인지왜곡
오후 과외 때문에 흥미로워요.,비인지왜곡
이번 학기 실험을 하고 있어서 긴장돼요.,비인지왜곡
오늘 친구들에게 연락을 자주 해요.,비인지왜곡
이번 주말 연인과 요리를 하면서 즐거운 기분이었어요.,비인지왜곡
지난주 회의 준비를 하다가 조금 부담돼요.,비인지왜곡
오후 과제를 하고 있어서 자신감이 생겨요.,비인지왜곡
어제 친척과 연락하고 민망했어요.,비인지왜곡
다음 주 중간고사를 준비하느라 새로워요.,비인지왜곡
어젯밤 밥맛이 없어요.,비인지왜곡
지난주 동료와 회식을 하면서 따뜻했어요.,비인지왜곡
지난주 캡스톤 디자인을 하고 있어서 열심히 하고 있어요.,비인지왜곡
오늘 재택근무가 있어서 조금 부담돼요.,비인지왜곡
주말에는 혼자 있는 시간이 필요해요.,비인지왜곡
오늘 졸업 후에 진로를 고민하고 있어요.,비인지왜곡
주말 시험 공부를 끝내고 재미있어요.,비인지왜곡
최근에 곧 있을 연휴를 기대하고 있어요.,비인지왜곡
주말 고객 미팅 때문에 긴장돼요.,비인지왜곡
이제 앞으로 어떤 모습일지 상상해요.,비인지왜곡
오후 과제를 준비하느라 도움이 돼요.,비인지왜곡
가끔 곧 있을 발표 준비를 하고 있어요.,비인지왜곡
지난주 프레젠테이션이 있어서 조금 피곤해요.,비인지왜곡
지금 앞으로 어떤 길로 가야 할지 고민이에요.,비인지왜곡
이제 다음 달에는 새로운 책을 읽을 계획이에요.,비인지왜곡
오늘 음악을 자주 들어요.,비인지왜곡
오늘 마감이 있어서 좀 지쳤어요.,비인지왜곡
오후 출근 때문에 설레요.,비인지왜곡
이번 주 고객 미팅을 하고 있어서 뿌듯해요.,비인지왜곡
요즘 앞으로 더 나은 습관을 만들고 싶어요.,비인지왜곡
문득 다가오는 시험 때문에 긴장돼요.,비인지왜곡
아침마다 혼자 있는 시간이 필요해요.,비인지왜곡
아침 회의가 있어서 마음이 가벼워요.,비인지왜곡
오늘 피로가 남아 있어요.,비인지왜곡
어제 동아리 모임에 나가서 편안했어요.,비인지왜곡
문득 다음 달에 가족을 만나러 갈 예정이에요.,비인지왜곡
이번 주 예전 기억이 떠올라요.,비인지왜곡
가끔 다음 주에는 여행 준비를 해야 해요.,비인지왜곡
요즘 다음 주말에 친구를 만날 계획이에요.,비인지왜곡
아침 세미나를 끝내고 긴장돼요.,비인지왜곡
이번 주 자료 조사 때문에 좀 지쳤어요.,비인지왜곡
이번 주말 동아리 모임에 나가서 기분이 좋았어요.,비인지왜곡
프레젠테이션을 하면서 좀 지쳤어요.,비인지왜곡
주말에는 감정의 기복이 있어요.,비인지왜곡
강의 노트를 하면서 피곤해요.,비인지왜곡
이번 학기 졸업 요건을 끝내고 설레요.,비인지왜곡
아침 가족에게 안부를 전하고 편안한 마음이 들었어요.,비인지왜곡
요 며칠 간식 시간이 있어서 스트레스를 느껴요.,비인지왜곡
가끔 많이 먹는 편이에요.,비인지왜곡
다음 주 강의 노트를 하다가 막막해요.,비인지왜곡
문득 곧 있을 연휴를 기대하고 있어요.,비인지왜곡
요즘 들어 곧 있을 시험을 위해 계획을 세우고 있어요.,비인지왜곡
주말에는 요리를 하면서 시간을 보내요.,비인지왜곡
이번 달 새로운 취미를 시작해 볼까 생각 중이에요.,비인지왜곡
오늘 새로운 취미를 찾고 있어요.,비인지왜곡
이번 주 동생과 게임을 하면서 편안한 마음이 들었어요.,비인지왜곡
오늘 팀 미팅을 마치고 집중이 잘 안 돼요.,비인지왜곡
이번 주 친구와 드라이브하면서 조금 속상했어요.,비인지왜곡
실습을 하면서 도움이 돼요.,비인지왜곡
과제 제출을 하면서 당황했어요.,비인지왜곡
어젯밤 가족과 외출하면서 위로가 됐어요.,비인지왜곡
오늘 친구에게 전화하고 행복했어요.,비인지왜곡
요즘은 다음 달에 있을 공연이 기대돼요.,비인지왜곡
요즘은 장래에 어디서 살지 생각해봐요.,비인지왜곡
아침 실습을 준비하느라 재미있어요.,비인지왜곡
아침 친구와 운동하면서 위로가 됐어요.,비인지왜곡
아침 동료와 소소한 이야기를 나누고 행복했어요.,비인지왜곡
오늘 회의를 하다가 조금 부담돼요.,비인지왜곡
오늘 앞으로 더 나은 습관을 만들고 싶어요.,비인지왜곡
지금 곧 있을 발표 준비를 하고 있어요.,비인지왜곡
요즘 들어 앞으로 어떤 모습일지 상상해요.,비인지왜곡
방금 연인과 요리를 하면서 뿌듯했어요.,비인지왜곡
지금 앞으로의 삶을 그려보고 있어요.,비인지왜곡
아침 동생과 게임을 하면서 즐거운 기분이었어요.,비인지왜곡
가끔 눈물이 나기도 해요.,비인지왜곡
방금 동료와 웃으면서 긴장됐어요.,비인지왜곡
오늘 건강을 챙기려고 운동을 시작했어요.,비인지왜곡
오후 리포트를 하고 있어서 지쳤어요.,비인지왜곡
오후 팀 프로젝트를 하다가 마음이 불안해요.,비인지왜곡
지금 다음 달에 새로운 프로젝트가 시작돼요.,비인지왜곡
요 며칠 업무 때문에 집중이 잘 안 돼요.,비인지왜곡
때때로 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
주말 친구에게 전화하고 감동했어요.,비인지왜곡
이번 주말 연인에게 선물을 전하고 편안했어요.,비인지왜곡
이번 주 메일 확인 때문에 바빠요.,비인지왜곡
오늘 앞으로 어떤 길로 가야 할지 고민이에요.,비인지왜곡
주말 연인에게 선물을 전하고 마음이 따뜻했어요.,비인지왜곡
요즘 들어 다음 달에 이사를 계획하고 있어요.,비인지왜곡
오늘 많이 먹는 편이에요.,비인지왜곡
오늘 혼자 있는 시간이 필요해요.,비인지왜곡
오후 수업을 끝내고 어려워요.,비인지왜곡
저녁 업무를 준비하느라 설레요.,비인지왜곡
어제 직장 동료와 점심을 먹고 따뜻했어요.,비인지왜곡
이번 학기 연구 때문에 부담돼요.,비인지왜곡
어젯밤 친구와 운동하면서 위로가 됐어요.,비인지왜곡
요즘 예전 기억이 떠올라요.,비인지왜곡
오늘 사람들과 어울리면서 위로가 됐어요.,비인지왜곡
가끔 장래에 어디서 살지 생각해봐요.,비인지왜곡
가끔 밥맛이 없어요.,비인지왜곡
가끔 앞으로의 계획을 정리하고 있어요.,비인지왜곡
요즘은 앞으로 더 성장하고 싶어요.,비인지왜곡
오늘 토론을 끝내고 막막해요.,비인지왜곡
가끔 곧 있을 발표가 설레요.,비인지왜곡
다음 주 시험을 하고 있어서 막막해요.,비인지왜곡
이제 다음 주말에 친구를 만날 계획이에요.,비인지왜곡
요즘 들어 다음 달에 새로운 프로젝트가 시작돼요.,비인지왜곡
오늘 아침에 일어나기 힘들어요.,비인지왜곡
오늘 학회 발표를 끝내고 집중이 잘 안 돼요.,비인지왜곡
이번 주 강의 준비를 하다가 새로워요.,비인지왜곡
요즘 책 읽는 시간이 늘었어요.,비인지왜곡
이번 주 집중이 잘 안 돼요.,비인지왜곡
어젯밤 동료와 산책하며 고마웠어요.,비인지왜곡
주말 간식 시간을 준비하느라 긴장돼요.,비인지왜곡
오늘 연구를 하다가 어려워요.,비인지왜곡
오늘 내일 친구와 영화를 볼 예정이에요.,비인지왜곡
이번 달 다음 주에 휴가를 쓸 예정이에요.,비인지왜곡
이번 주 출근을 마치고 왠지 걱정돼요.,비인지왜곡
주말 수업을 준비하느라 필요성을 느껴요.,비인지왜곡
팀 프로젝트를 하면서 새로워요.,비인지왜곡
최근에 건강을 챙기려고 운동을 시작했어요.,비인지왜곡
오늘 친구의 생일을 챙기면서 즐거운 기분이었어요.,비인지왜곡
가끔 책 읽는 시간이 늘었어요.,비인지왜곡
논문을 하면서 준비가 필요해요.,비인지왜곡
오늘 동료와 커피를 마시며 편안한 마음이 들었어요.,비인지왜곡
요즘은 앞으로 어떤 선택을 해야 할지 생각 중이에요.,비인지왜곡
지난주 친구와 영화를 보면서 고마웠어요.,비인지왜곡
다음 주 스터디를 하다가 편안해요.,비인지왜곡
최근에 쉬는 게 필요해요.,비인지왜곡
오늘 마음이 가라앉는 날이 있어요.,비인지왜곡
가끔 마음이 들떠요.,비인지왜곡
오늘 세미나를 하다가 필요성을 느껴요.,비인지왜곡
요즘 내일 친구와 영화를 볼 예정이에요.,비인지왜곡
요즘 기분이 울적해요.,비인지왜곡
저녁 동료와 웃으면서 기분이 좋았어요.,비인지왜곡
